state,date,creditcardSpend
LA,2020-04-26,-.143
ME,2020-04-26,-.076
MD,2020-04-26,-.276
MA,2020-04-26,-.25
MI,2020-04-26,-.169
MN,2020-04-26,-.229
MS,2020-04-26,-.152
MO,2020-04-26,-.129
MT,2020-04-26,-.181
NE,2020-04-26,-.149
NV,2020-04-26,-.304
NH,2020-04-26,-.162
NJ,2020-04-26,-.226
NM,2020-04-26,-.264
NY,2020-04-26,-.242
NC,2020-04-26,-.279
ND,2020-04-26,-.0338
OH,2020-04-26,-.148
OK,2020-04-26,-.118
OR,2020-04-26,-.269
PA,2020-04-26,-.236
RI,2020-04-26,-.249
SC,2020-04-26,-.176
SD,2020-04-26,-.256
TN,2020-04-26,-.0742
TX,2020-04-26,-.201
UT,2020-04-26,-.191
VT,2020-04-26,-.175
VA,2020-04-26,-.226
WA,2020-04-26,-.277
WV,2020-04-26,-.0783
WI,2020-04-26,-.202
WY,2020-04-26,-.115
AL,2020-04-27,-.149
AK,2020-04-27,-.28
AZ,2020-04-27,-.248
AR,2020-04-27,-.0558
CA,2020-04-27,-.315
CO,2020-04-27,-.282
CT,2020-04-27,-.308
DE,2020-04-27,-.326
DC,2020-04-27,-.462
FL,2020-04-27,-.176
GA,2020-04-27,-.223
HI,2020-04-27,-.139
ID,2020-04-27,-.111
IL,2020-04-27,-.212
IN,2020-04-27,-.143
IA,2020-04-27,-.244
KS,2020-04-27,-.157
KY,2020-04-27,-.0978
LA,2020-04-27,-.148
ME,2020-04-27,-.0726
MD,2020-04-27,-.288
MA,2020-04-27,-.255
MI,2020-04-27,-.158
MN,2020-04-27,-.221
MS,2020-04-27,-.126
MO,2020-04-27,-.134
MT,2020-04-27,-.215
NE,2020-04-27,-.145
NV,2020-04-27,-.304
NH,2020-04-27,-.137
NJ,2020-04-27,-.221
NM,2020-04-27,-.278
NY,2020-04-27,-.241
NC,2020-04-27,-.273
ND,2020-04-27,-.0323
OH,2020-04-27,-.148
OK,2020-04-27,-.117
OR,2020-04-27,-.272
PA,2020-04-27,-.235
RI,2020-04-27,-.269
SC,2020-04-27,-.158
SD,2020-04-27,-.267
TN,2020-04-27,-.0606
TX,2020-04-27,-.199
UT,2020-04-27,-.192
VT,2020-04-27,-.148
VA,2020-04-27,-.219
WA,2020-04-27,-.274
WV,2020-04-27,-.0767
WI,2020-04-27,-.201
WY,2020-04-27,-.127
AL,2020-04-28,-.168
AK,2020-04-28,-.325
AZ,2020-04-28,-.263
AR,2020-04-28,-.0718
CA,2020-04-28,-.326
CO,2020-04-28,-.289
CT,2020-04-28,-.324
DE,2020-04-28,-.314
DC,2020-04-28,-.499
FL,2020-04-28,-.194
GA,2020-04-28,-.23
HI,2020-04-28,-.138
ID,2020-04-28,-.138
IL,2020-04-28,-.24
IN,2020-04-28,-.178
IA,2020-04-28,-.271
KS,2020-04-28,-.181
KY,2020-04-28,-.0176
LA,2020-04-28,-.182
ME,2020-04-28,-.128
MD,2020-04-28,-.298
MA,2020-04-28,-.292
MI,2020-04-28,-.165
MN,2020-04-28,-.247
MS,2020-04-28,-.184
MO,2020-04-28,-.165
MT,2020-04-28,-.226
NE,2020-04-28,-.175
NV,2020-04-28,-.313
NH,2020-04-28,-.158
NJ,2020-04-28,-.242
NM,2020-04-28,-.293
NY,2020-04-28,-.261
NC,2020-04-28,-.279
ND,2020-04-28,-.0712
OH,2020-04-28,-.174
OK,2020-04-28,-.143
OR,2020-04-28,-.281
PA,2020-04-28,-.257
RI,2020-04-28,-.322
SC,2020-04-28,-.173
SD,2020-04-28,-.313
TN,2020-04-28,-.0855
TX,2020-04-28,-.224
UT,2020-04-28,-.197
VT,2020-04-28,-.165
VA,2020-04-28,-.239
WA,2020-04-28,-.277
WV,2020-04-28,-.104
WI,2020-04-28,-.237
WY,2020-04-28,-.153
AL,2020-04-29,-.169
AK,2020-04-29,-.303
AZ,2020-04-29,-.259
AR,2020-04-29,-.0311
CA,2020-04-29,-.319
CO,2020-04-29,-.277
CT,2020-04-29,-.32
DE,2020-04-29,-.308
DC,2020-04-29,-.504
FL,2020-04-29,-.184
GA,2020-04-29,-.223
HI,2020-04-29,-.124
ID,2020-04-29,-.141
IL,2020-04-29,-.224
IN,2020-04-29,-.167
IA,2020-04-29,-.275
KS,2020-04-29,-.171
KY,2020-04-29,-.0413
LA,2020-04-29,-.172
ME,2020-04-29,-.116
MD,2020-04-29,-.277
MA,2020-04-29,-.295
MI,2020-04-29,-.155
MN,2020-04-29,-.236
MS,2020-04-29,-.169
MO,2020-04-29,-.142
MT,2020-04-29,-.21
NE,2020-04-29,-.172
NV,2020-04-29,-.285
NH,2020-04-29,-.151
NJ,2020-04-29,-.246
NM,2020-04-29,-.265
NY,2020-04-29,-.261
NC,2020-04-29,-.275
ND,2020-04-29,-.053
OH,2020-04-29,-.162
OK,2020-04-29,-.134
OR,2020-04-29,-.281
PA,2020-04-29,-.251
RI,2020-04-29,-.352
SC,2020-04-29,-.166
SD,2020-04-29,-.29
TN,2020-04-29,-.0678
TX,2020-04-29,-.213
UT,2020-04-29,-.179
VT,2020-04-29,-.126
VA,2020-04-29,-.233
WA,2020-04-29,-.282
WV,2020-04-29,-.0958
WI,2020-04-29,-.238
WY,2020-04-29,-.154
AL,2020-04-30,-.141
AK,2020-04-30,-.244
AZ,2020-04-30,-.208
AR,2020-04-30,-.023
CA,2020-04-30,-.307
CO,2020-04-30,-.257
CT,2020-04-30,-.279
DE,2020-04-30,-.295
DC,2020-04-30,-.444
FL,2020-04-30,-.158
GA,2020-04-30,-.191
HI,2020-04-30,-.0915
ID,2020-04-30,-.12
IL,2020-04-30,-.19
IN,2020-04-30,-.121
IA,2020-04-30,-.227
KS,2020-04-30,-.117
KY,2020-04-30,-.0245
LA,2020-04-30,-.121
ME,2020-04-30,-.0457
MD,2020-04-30,-.242
MA,2020-04-30,-.222
MI,2020-04-30,-.116
MN,2020-04-30,-.201
MS,2020-04-30,-.128
MO,2020-04-30,-.0989
MT,2020-04-30,-.196
NE,2020-04-30,-.138
NV,2020-04-30,-.262
NH,2020-04-30,-.104
NJ,2020-04-30,-.214
NM,2020-04-30,-.269
NY,2020-04-30,-.218
NC,2020-04-30,-.246
ND,2020-04-30,-.045
OH,2020-04-30,-.101
OK,2020-04-30,-.095
OR,2020-04-30,-.269
PA,2020-04-30,-.209
RI,2020-04-30,-.299
SC,2020-04-30,-.147
SD,2020-04-30,-.202
TN,2020-04-30,-.0412
TX,2020-04-30,-.183
UT,2020-04-30,-.154
VT,2020-04-30,-.1
VA,2020-04-30,-.216
WA,2020-04-30,-.253
WV,2020-04-30,-.0657
WI,2020-04-30,-.19
WY,2020-04-30,-.0881
AL,2020-05-01,-.128
AK,2020-05-01,-.216
AZ,2020-05-01,-.21
AR,2020-05-01,-.0323
CA,2020-05-01,-.298
CO,2020-05-01,-.243
CT,2020-05-01,-.279
DE,2020-05-01,-.276
DC,2020-05-01,-.422
FL,2020-05-01,-.143
GA,2020-05-01,-.182
HI,2020-05-01,-.0875
ID,2020-05-01,-.109
IL,2020-05-01,-.19
IN,2020-05-01,-.109
IA,2020-05-01,-.223
KS,2020-05-01,-.109
KY,2020-05-01,-.0231
LA,2020-05-01,-.105
ME,2020-05-01,-.0453
MD,2020-05-01,-.238
MA,2020-05-01,-.218
MI,2020-05-01,-.0994
MN,2020-05-01,-.198
MS,2020-05-01,-.116
MO,2020-05-01,-.102
MT,2020-05-01,-.181
NE,2020-05-01,-.137
NV,2020-05-01,-.251
NH,2020-05-01,-.0905
NJ,2020-05-01,-.197
NM,2020-05-01,-.271
NY,2020-05-01,-.208
NC,2020-05-01,-.237
ND,2020-05-01,-.0321
OH,2020-05-01,-.0996
OK,2020-05-01,-.0812
OR,2020-05-01,-.27
PA,2020-05-01,-.207
RI,2020-05-01,-.27
SC,2020-05-01,-.131
SD,2020-05-01,-.214
TN,2020-05-01,-.0333
TX,2020-05-01,-.186
UT,2020-05-01,-.141
VT,2020-05-01,-.0522
VA,2020-05-01,-.208
WA,2020-05-01,-.249
WV,2020-05-01,-.0504
WI,2020-05-01,-.183
WY,2020-05-01,-.0789
AL,2020-05-02,-.131
AK,2020-05-02,-.202
AZ,2020-05-02,-.205
AR,2020-05-02,-.032
CA,2020-05-02,-.292
CO,2020-05-02,-.233
CT,2020-05-02,-.27
DE,2020-05-02,-.256
DC,2020-05-02,-.44
FL,2020-05-02,-.141
GA,2020-05-02,-.188
HI,2020-05-02,-.0973
ID,2020-05-02,-.105
IL,2020-05-02,-.185
IN,2020-05-02,-.105
IA,2020-05-02,-.215
KS,2020-05-02,-.116
KY,2020-05-02,-.0398
LA,2020-05-02,-.112
ME,2020-05-02,-.0362
MD,2020-05-02,-.238
MA,2020-05-02,-.219
MI,2020-05-02,-.0929
MN,2020-05-02,-.194
MS,2020-05-02,-.122
MO,2020-05-02,-.0975
MT,2020-05-02,-.195
NE,2020-05-02,-.145
NV,2020-05-02,-.252
NH,2020-05-02,-.0821
NJ,2020-05-02,-.193
NM,2020-05-02,-.259
NY,2020-05-02,-.203
NC,2020-05-02,-.234
ND,2020-05-02,-.0212
OH,2020-05-02,-.106
OK,2020-05-02,-.0691
OR,2020-05-02,-.257
PA,2020-05-02,-.199
RI,2020-05-02,-.254
SC,2020-05-02,-.124
SD,2020-05-02,-.212
TN,2020-05-02,-.031
TX,2020-05-02,-.178
UT,2020-05-02,-.143
VT,2020-05-02,.000209
VA,2020-05-02,-.199
WA,2020-05-02,-.251
WV,2020-05-02,-.0522
WI,2020-05-02,-.174
WY,2020-05-02,-.0755
AL,2020-05-03,-.128
AK,2020-05-03,-.182
AZ,2020-05-03,-.198
AR,2020-05-03,-.0366
CA,2020-05-03,-.284
CO,2020-05-03,-.224
CT,2020-05-03,-.255
DE,2020-05-03,-.266
DC,2020-05-03,-.442
FL,2020-05-03,-.139
GA,2020-05-03,-.177
HI,2020-05-03,-.105
ID,2020-05-03,-.107
IL,2020-05-03,-.18
IN,2020-05-03,-.1
IA,2020-05-03,-.209
KS,2020-05-03,-.104
KY,2020-05-03,-.0596
LA,2020-05-03,-.108
ME,2020-05-03,-.0405
MD,2020-05-03,-.233
MA,2020-05-03,-.22
MI,2020-05-03,-.0932
MN,2020-05-03,-.183
MS,2020-05-03,-.114
MO,2020-05-03,-.0939
MT,2020-05-03,-.189
NE,2020-05-03,-.137
NV,2020-05-03,-.246
NH,2020-05-03,-.0778
NJ,2020-05-03,-.185
NM,2020-05-03,-.242
NY,2020-05-03,-.194
NC,2020-05-03,-.225
ND,2020-05-03,-.022
OH,2020-05-03,-.109
OK,2020-05-03,-.0615
OR,2020-05-03,-.252
PA,2020-05-03,-.2
RI,2020-05-03,-.272
SC,2020-05-03,-.123
SD,2020-05-03,-.204
TN,2020-05-03,-.021
TX,2020-05-03,-.166
UT,2020-05-03,-.144
VT,2020-05-03,.0354
VA,2020-05-03,-.196
WA,2020-05-03,-.238
WV,2020-05-03,-.0508
WI,2020-05-03,-.166
WY,2020-05-03,-.0817
AL,2020-05-04,-.104
AK,2020-05-04,-.2
AZ,2020-05-04,-.191
AR,2020-05-04,-.0384
CA,2020-05-04,-.275
CO,2020-05-04,-.214
CT,2020-05-04,-.246
DE,2020-05-04,-.235
DC,2020-05-04,-.411
FL,2020-05-04,-.129
GA,2020-05-04,-.16
HI,2020-05-04,-.0954
ID,2020-05-04,-.0941
IL,2020-05-04,-.172
IN,2020-05-04,-.0902
IA,2020-05-04,-.208
KS,2020-05-04,-.0992
KY,2020-05-04,-.0399
LA,2020-05-04,-.09
ME,2020-05-04,-.0317
MD,2020-05-04,-.209
MA,2020-05-04,-.202
MI,2020-05-04,-.0799
MN,2020-05-04,-.173
MS,2020-05-04,-.0845
MO,2020-05-04,-.0826
MT,2020-05-04,-.151
NE,2020-05-04,-.128
NV,2020-05-04,-.223
NH,2020-05-04,-.0726
NJ,2020-05-04,-.171
NM,2020-05-04,-.23
NY,2020-05-04,-.182
NC,2020-05-04,-.215
ND,2020-05-04,-.0151
OH,2020-05-04,-.102
OK,2020-05-04,-.0434
OR,2020-05-04,-.24
PA,2020-05-04,-.187
RI,2020-05-04,-.275
SC,2020-05-04,-.111
SD,2020-05-04,-.187
TN,2020-05-04,-.0173
TX,2020-05-04,-.155
UT,2020-05-04,-.122
VT,2020-05-04,.0483
VA,2020-05-04,-.179
WA,2020-05-04,-.236
WV,2020-05-04,-.0357
WI,2020-05-04,-.163
WY,2020-05-04,-.0599
AL,2020-05-05,-.098
AK,2020-05-05,-.179
AZ,2020-05-05,-.202
AR,2020-05-05,-.0389
CA,2020-05-05,-.273
CO,2020-05-05,-.207
CT,2020-05-05,-.244
DE,2020-05-05,-.249
DC,2020-05-05,-.378
FL,2020-05-05,-.126
GA,2020-05-05,-.164
HI,2020-05-05,-.104
ID,2020-05-05,-.0925
IL,2020-05-05,-.169
IN,2020-05-05,-.0772
IA,2020-05-05,-.199
KS,2020-05-05,-.0896
KY,2020-05-05,-.134
LA,2020-05-05,-.0746
ME,2020-05-05,-.018
MD,2020-05-05,-.218
MA,2020-05-05,-.197
MI,2020-05-05,-.0825
MN,2020-05-05,-.172
MS,2020-05-05,-.0776
MO,2020-05-05,-.0616
MT,2020-05-05,-.121
NE,2020-05-05,-.123
NV,2020-05-05,-.23
NH,2020-05-05,-.0765
NJ,2020-05-05,-.167
NM,2020-05-05,-.23
NY,2020-05-05,-.186
NC,2020-05-05,-.215
ND,2020-05-05,-.0085
OH,2020-05-05,-.117
OK,2020-05-05,-.0277
OR,2020-05-05,-.234
PA,2020-05-05,-.182
RI,2020-05-05,-.257
SC,2020-05-05,-.0992
SD,2020-05-05,-.178
TN,2020-05-05,-.00817
TX,2020-05-05,-.144
UT,2020-05-05,-.112
VT,2020-05-05,.0475
VA,2020-05-05,-.174
WA,2020-05-05,-.226
WV,2020-05-05,-.0324
WI,2020-05-05,-.156
WY,2020-05-05,-.0496
AL,2020-05-06,-.091
AK,2020-05-06,-.166
AZ,2020-05-06,-.204
AR,2020-05-06,-.0391
CA,2020-05-06,-.271
CO,2020-05-06,-.204
CT,2020-05-06,-.238
DE,2020-05-06,-.246
DC,2020-05-06,-.398
FL,2020-05-06,-.126
GA,2020-05-06,-.164
HI,2020-05-06,-.109
ID,2020-05-06,-.0877
IL,2020-05-06,-.168
IN,2020-05-06,-.0763
IA,2020-05-06,-.195
KS,2020-05-06,-.0834
KY,2020-05-06,-.107
LA,2020-05-06,-.0778
ME,2020-05-06,-.0299
MD,2020-05-06,-.231
MA,2020-05-06,-.204
MI,2020-05-06,-.0844
MN,2020-05-06,-.172
MS,2020-05-06,-.0661
MO,2020-05-06,-.0759
MT,2020-05-06,-.123
NE,2020-05-06,-.12
NV,2020-05-06,-.243
NH,2020-05-06,-.0864
NJ,2020-05-06,-.168
NM,2020-05-06,-.237
NY,2020-05-06,-.185
NC,2020-05-06,-.218
ND,2020-05-06,-.0116
OH,2020-05-06,-.119
OK,2020-05-06,-.0285
OR,2020-05-06,-.247
PA,2020-05-06,-.187
RI,2020-05-06,-.242
SC,2020-05-06,-.0914
SD,2020-05-06,-.195
TN,2020-05-06,-.0135
TX,2020-05-06,-.139
UT,2020-05-06,-.109
VT,2020-05-06,.0134
VA,2020-05-06,-.178
WA,2020-05-06,-.222
WV,2020-05-06,-.0428
WI,2020-05-06,-.148
WY,2020-05-06,-.0482
AL,2020-05-07,-.0823
AK,2020-05-07,-.204
AZ,2020-05-07,-.192
AR,2020-05-07,-.0265
CA,2020-05-07,-.27
CO,2020-05-07,-.2
CT,2020-05-07,-.231
DE,2020-05-07,-.224
DC,2020-05-07,-.427
FL,2020-05-07,-.122
GA,2020-05-07,-.158
HI,2020-05-07,-.101
ID,2020-05-07,-.0633
IL,2020-05-07,-.167
IN,2020-05-07,-.0834
IA,2020-05-07,-.199
KS,2020-05-07,-.0908
KY,2020-05-07,-.0878
LA,2020-05-07,-.0827
ME,2020-05-07,-.0383
MD,2020-05-07,-.22
MA,2020-05-07,-.194
MI,2020-05-07,-.0743
MN,2020-05-07,-.162
MS,2020-05-07,-.0618
MO,2020-05-07,-.0842
MT,2020-05-07,-.109
NE,2020-05-07,-.111
NV,2020-05-07,-.234
NH,2020-05-07,-.0784
NJ,2020-05-07,-.159
NM,2020-05-07,-.229
NY,2020-05-07,-.173
NC,2020-05-07,-.212
ND,2020-05-07,-.00861
OH,2020-05-07,-.113
OK,2020-05-07,-.0376
OR,2020-05-07,-.241
PA,2020-05-07,-.172
RI,2020-05-07,-.256
SC,2020-05-07,-.0864
SD,2020-05-07,-.195
TN,2020-05-07,-.00994
TX,2020-05-07,-.124
UT,2020-05-07,-.108
VT,2020-05-07,-.00832
VA,2020-05-07,-.167
WA,2020-05-07,-.22
WV,2020-05-07,-.041
WI,2020-05-07,-.144
WY,2020-05-07,-.0453
AL,2020-05-08,-.0923
AK,2020-05-08,-.224
AZ,2020-05-08,-.184
AR,2020-05-08,.0172
CA,2020-05-08,-.268
CO,2020-05-08,-.196
CT,2020-05-08,-.225
DE,2020-05-08,-.215
DC,2020-05-08,-.428
FL,2020-05-08,-.121
GA,2020-05-08,-.161
HI,2020-05-08,-.0864
ID,2020-05-08,-.0526
IL,2020-05-08,-.157
IN,2020-05-08,-.0804
IA,2020-05-08,-.191
KS,2020-05-08,-.0887
KY,2020-05-08,-.0784
LA,2020-05-08,-.0956
ME,2020-05-08,-.0236
MD,2020-05-08,-.217
MA,2020-05-08,-.191
MI,2020-05-08,-.0757
MN,2020-05-08,-.147
MS,2020-05-08,-.0715
MO,2020-05-08,-.0711
MT,2020-05-08,-.112
NE,2020-05-08,-.0966
NV,2020-05-08,-.241
NH,2020-05-08,-.0727
NJ,2020-05-08,-.153
NM,2020-05-08,-.222
NY,2020-05-08,-.171
NC,2020-05-08,-.212
ND,2020-05-08,-.00411
OH,2020-05-08,-.12
OK,2020-05-08,-.0376
OR,2020-05-08,-.236
PA,2020-05-08,-.173
RI,2020-05-08,-.257
SC,2020-05-08,-.0887
SD,2020-05-08,-.179
TN,2020-05-08,-.00339
TX,2020-05-08,-.11
UT,2020-05-08,-.107
VT,2020-05-08,-.0333
VA,2020-05-08,-.166
WA,2020-05-08,-.215
WV,2020-05-08,-.0586
WI,2020-05-08,-.137
WY,2020-05-08,-.0513
AL,2020-05-09,-.0717
AK,2020-05-09,-.192
AZ,2020-05-09,-.176
AR,2020-05-09,.0357
CA,2020-05-09,-.261
CO,2020-05-09,-.186
CT,2020-05-09,-.219
DE,2020-05-09,-.2
DC,2020-05-09,-.395
FL,2020-05-09,-.111
GA,2020-05-09,-.142
HI,2020-05-09,-.0617
ID,2020-05-09,-.0417
IL,2020-05-09,-.148
IN,2020-05-09,-.0625
IA,2020-05-09,-.18
KS,2020-05-09,-.0691
KY,2020-05-09,-.0487
LA,2020-05-09,-.0728
ME,2020-05-09,-.0234
MD,2020-05-09,-.201
MA,2020-05-09,-.187
MI,2020-05-09,-.0634
MN,2020-05-09,-.148
MS,2020-05-09,-.0511
MO,2020-05-09,-.0549
MT,2020-05-09,-.0752
NE,2020-05-09,-.083
NV,2020-05-09,-.235
NH,2020-05-09,-.0774
NJ,2020-05-09,-.141
NM,2020-05-09,-.205
NY,2020-05-09,-.164
NC,2020-05-09,-.197
ND,2020-05-09,.00953
OH,2020-05-09,-.101
OK,2020-05-09,-.0289
OR,2020-05-09,-.236
PA,2020-05-09,-.169
RI,2020-05-09,-.225
SC,2020-05-09,-.073
SD,2020-05-09,-.163
TN,2020-05-09,.0267
TX,2020-05-09,-.0985
UT,2020-05-09,-.0917
VT,2020-05-09,-.046
VA,2020-05-09,-.161
WA,2020-05-09,-.206
WV,2020-05-09,-.0522
WI,2020-05-09,-.129
WY,2020-05-09,-.0461
AL,2020-05-10,-.0754
AK,2020-05-10,-.209
AZ,2020-05-10,-.187
AR,2020-05-10,.0419
CA,2020-05-10,-.266
CO,2020-05-10,-.193
CT,2020-05-10,-.229
DE,2020-05-10,-.21
DC,2020-05-10,-.4
FL,2020-05-10,-.117
GA,2020-05-10,-.145
HI,2020-05-10,-.0582
ID,2020-05-10,-.0506
IL,2020-05-10,-.155
IN,2020-05-10,-.0692
IA,2020-05-10,-.198
KS,2020-05-10,-.0821
KY,2020-05-10,-.0365
LA,2020-05-10,-.0767
ME,2020-05-10,-.0183
MD,2020-05-10,-.208
MA,2020-05-10,-.188
MI,2020-05-10,-.0631
MN,2020-05-10,-.166
MS,2020-05-10,-.0506
MO,2020-05-10,-.0618
MT,2020-05-10,-.102
NE,2020-05-10,-.0952
NV,2020-05-10,-.244
NH,2020-05-10,-.0759
NJ,2020-05-10,-.149
NM,2020-05-10,-.211
NY,2020-05-10,-.174
NC,2020-05-10,-.203
ND,2020-05-10,.0129
OH,2020-05-10,-.107
OK,2020-05-10,-.0336
OR,2020-05-10,-.243
PA,2020-05-10,-.171
RI,2020-05-10,-.232
SC,2020-05-10,-.0769
SD,2020-05-10,-.182
TN,2020-05-10,.0289
TX,2020-05-10,-.103
UT,2020-05-10,-.0957
VT,2020-05-10,-.0776
VA,2020-05-10,-.165
WA,2020-05-10,-.211
WV,2020-05-10,-.0558
WI,2020-05-10,-.144
WY,2020-05-10,-.0577
AL,2020-05-11,-.103
AK,2020-05-11,-.221
AZ,2020-05-11,-.204
AR,2020-05-11,.031
CA,2020-05-11,-.276
CO,2020-05-11,-.206
CT,2020-05-11,-.238
DE,2020-05-11,-.246
DC,2020-05-11,-.432
FL,2020-05-11,-.138
GA,2020-05-11,-.172
HI,2020-05-11,-.0824
ID,2020-05-11,-.0666
IL,2020-05-11,-.182
IN,2020-05-11,-.0889
IA,2020-05-11,-.214
KS,2020-05-11,-.0967
KY,2020-05-11,-.0689
LA,2020-05-11,-.105
ME,2020-05-11,-.0334
MD,2020-05-11,-.238
MA,2020-05-11,-.217
MI,2020-05-11,-.0793
MN,2020-05-11,-.188
MS,2020-05-11,-.0846
MO,2020-05-11,-.0657
MT,2020-05-11,-.141
NE,2020-05-11,-.111
NV,2020-05-11,-.26
NH,2020-05-11,-.0902
NJ,2020-05-11,-.176
NM,2020-05-11,-.222
NY,2020-05-11,-.203
NC,2020-05-11,-.218
ND,2020-05-11,.00473
OH,2020-05-11,-.132
OK,2020-05-11,-.0416
OR,2020-05-11,-.255
PA,2020-05-11,-.197
RI,2020-05-11,-.277
SC,2020-05-11,-.0939
SD,2020-05-11,-.21
TN,2020-05-11,.0105
TX,2020-05-11,-.118
UT,2020-05-11,-.129
VT,2020-05-11,-.108
VA,2020-05-11,-.186
WA,2020-05-11,-.221
WV,2020-05-11,-.0779
WI,2020-05-11,-.165
WY,2020-05-11,-.0851
AL,2020-05-12,-.097
AK,2020-05-12,-.206
AZ,2020-05-12,-.195
AR,2020-05-12,.0199
CA,2020-05-12,-.278
CO,2020-05-12,-.207
CT,2020-05-12,-.241
DE,2020-05-12,-.246
DC,2020-05-12,-.449
FL,2020-05-12,-.137
GA,2020-05-12,-.175
HI,2020-05-12,-.0853
ID,2020-05-12,-.0588
IL,2020-05-12,-.185
IN,2020-05-12,-.0852
IA,2020-05-12,-.218
KS,2020-05-12,-.109
KY,2020-05-12,-.0779
LA,2020-05-12,-.11
ME,2020-05-12,-.0435
MD,2020-05-12,-.238
MA,2020-05-12,-.218
MI,2020-05-12,-.0899
MN,2020-05-12,-.193
MS,2020-05-12,-.0896
MO,2020-05-12,-.0831
MT,2020-05-12,-.205
NE,2020-05-12,-.12
NV,2020-05-12,-.252
NH,2020-05-12,-.0912
NJ,2020-05-12,-.176
NM,2020-05-12,-.232
NY,2020-05-12,-.199
NC,2020-05-12,-.212
ND,2020-05-12,-.0054
OH,2020-05-12,-.104
OK,2020-05-12,-.0561
OR,2020-05-12,-.264
PA,2020-05-12,-.196
RI,2020-05-12,-.298
SC,2020-05-12,-.099
SD,2020-05-12,-.211
TN,2020-05-12,.00243
TX,2020-05-12,-.124
UT,2020-05-12,-.146
VT,2020-05-12,-.119
VA,2020-05-12,-.189
WA,2020-05-12,-.235
WV,2020-05-12,-.076
WI,2020-05-12,-.166
WY,2020-05-12,-.0955
AL,2020-05-13,-.0802
AK,2020-05-13,-.178
AZ,2020-05-13,-.179
AR,2020-05-13,.0205
CA,2020-05-13,-.273
CO,2020-05-13,-.203
CT,2020-05-13,-.242
DE,2020-05-13,-.223
DC,2020-05-13,-.428
FL,2020-05-13,-.129
GA,2020-05-13,-.17
HI,2020-05-13,-.0684
ID,2020-05-13,-.0599
IL,2020-05-13,-.178
IN,2020-05-13,-.0777
IA,2020-05-13,-.202
KS,2020-05-13,-.111
KY,2020-05-13,-.0586
LA,2020-05-13,-.103
ME,2020-05-13,-.0281
MD,2020-05-13,-.212
MA,2020-05-13,-.195
MI,2020-05-13,-.0776
MN,2020-05-13,-.189
MS,2020-05-13,-.0862
MO,2020-05-13,-.0934
MT,2020-05-13,-.211
NE,2020-05-13,-.117
NV,2020-05-13,-.246
NH,2020-05-13,-.0766
NJ,2020-05-13,-.154
NM,2020-05-13,-.225
NY,2020-05-13,-.172
NC,2020-05-13,-.201
ND,2020-05-13,-.0101
OH,2020-05-13,-.0932
OK,2020-05-13,-.0458
OR,2020-05-13,-.256
PA,2020-05-13,-.173
RI,2020-05-13,-.313
SC,2020-05-13,-.0952
SD,2020-05-13,-.214
TN,2020-05-13,.00752
TX,2020-05-13,-.119
UT,2020-05-13,-.143
VT,2020-05-13,-.105
VA,2020-05-13,-.179
WA,2020-05-13,-.222
WV,2020-05-13,-.0597
WI,2020-05-13,-.16
WY,2020-05-13,-.0985
AL,2020-05-14,-.0758
AK,2020-05-14,-.131
AZ,2020-05-14,-.177
AR,2020-05-14,.0176
CA,2020-05-14,-.272
CO,2020-05-14,-.208
CT,2020-05-14,-.236
DE,2020-05-14,-.231
DC,2020-05-14,-.404
FL,2020-05-14,-.128
GA,2020-05-14,-.162
HI,2020-05-14,-.0608
ID,2020-05-14,-.0792
IL,2020-05-14,-.184
IN,2020-05-14,-.0687
IA,2020-05-14,-.211
KS,2020-05-14,-.108
KY,2020-05-14,-.041
LA,2020-05-14,-.102
ME,2020-05-14,-.0191
MD,2020-05-14,-.212
MA,2020-05-14,-.196
MI,2020-05-14,-.0678
MN,2020-05-14,-.191
MS,2020-05-14,-.0742
MO,2020-05-14,-.0918
MT,2020-05-14,-.188
NE,2020-05-14,-.112
NV,2020-05-14,-.252
NH,2020-05-14,-.0867
NJ,2020-05-14,-.15
NM,2020-05-14,-.223
NY,2020-05-14,-.171
NC,2020-05-14,-.196
ND,2020-05-14,-.009
OH,2020-05-14,-.103
OK,2020-05-14,-.0438
OR,2020-05-14,-.262
PA,2020-05-14,-.164
RI,2020-05-14,-.245
SC,2020-05-14,-.0946
SD,2020-05-14,-.218
TN,2020-05-14,.0124
TX,2020-05-14,-.122
UT,2020-05-14,-.139
VT,2020-05-14,-.0869
VA,2020-05-14,-.176
WA,2020-05-14,-.214
WV,2020-05-14,-.0478
WI,2020-05-14,-.16
WY,2020-05-14,-.0961
AL,2020-05-15,-.0621
AK,2020-05-15,-.145
AZ,2020-05-15,-.181
AR,2020-05-15,-.00381
CA,2020-05-15,-.267
CO,2020-05-15,-.206
CT,2020-05-15,-.227
DE,2020-05-15,-.247
DC,2020-05-15,-.404
FL,2020-05-15,-.13
GA,2020-05-15,-.15
HI,2020-05-15,-.0621
ID,2020-05-15,-.105
IL,2020-05-15,-.187
IN,2020-05-15,-.0681
IA,2020-05-15,-.216
KS,2020-05-15,-.111
KY,2020-05-15,-.0378
LA,2020-05-15,-.113
ME,2020-05-15,-.0252
MD,2020-05-15,-.208
MA,2020-05-15,-.191
MI,2020-05-15,-.0619
MN,2020-05-15,-.197
MS,2020-05-15,-.102
MO,2020-05-15,-.0925
MT,2020-05-15,-.189
NE,2020-05-15,-.118
